Time(s),Input(v),Output(v),Output(m)
81.9999999999996,2.503,5.050,8.859
82.0999999999996,2.493,5.049,8.858
82.1999999999996,2.503,5.048,8.857
82.2999999999996,2.503,5.048,8.855
82.3999999999996,2.503,5.047,8.854
82.4999999999996,2.503,5.046,8.853
82.5999999999996,2.503,5.045,8.852
82.6999999999996,2.493,5.045,8.850
82.7999999999996,2.503,5.044,8.849
82.8999999999996,2.503,5.043,8.848
82.9999999999996,2.503,5.043,8.847
83.0999999999996,2.493,5.042,8.846
83.1999999999995,2.493,5.041,8.844
83.2999999999995,2.503,5.041,8.843
83.3999999999995,2.503,5.040,8.842
83.4999999999995,2.503,5.039,8.840
83.5999999999995,2.493,5.038,8.839
83.6999999999995,2.493,5.038,8.838
83.7999999999995,2.503,5.037,8.837
83.8999999999995,2.503,5.036,8.835
83.9999999999995,2.493,5.035,8.834
84.0999999999995,2.503,5.035,8.832
84.1999999999995,2.503,5.034,8.831
84.2999999999995,2.503,5.033,8.830
84.3999999999995,2.503,5.032,8.829
84.4999999999995,2.493,5.032,8.827
84.5999999999995,2.503,5.031,8.826
84.6999999999995,2.503,5.030,8.825
84.7999999999995,2.493,5.029,8.824
84.8999999999995,2.503,5.029,8.822
84.9999999999994,2.493,5.028,8.821
85.0999999999994,2.503,5.027,8.819
85.1999999999994,2.493,5.026,8.818
85.2999999999994,2.493,5.026,8.817
85.3999999999994,2.503,5.025,8.815
85.4999999999994,2.503,5.024,8.814
85.5999999999994,2.503,5.023,8.812
85.6999999999994,2.503,5.022,8.811
85.7999999999994,2.503,5.021,8.809
85.8999999999994,2.503,5.021,8.808
85.9999999999994,2.503,5.020,8.807
86.0999999999994,2.503,5.019,8.806
86.1999999999994,2.493,5.019,8.805
86.2999999999994,2.503,5.018,8.803
86.3999999999994,2.503,5.017,8.802
86.4999999999994,2.503,5.017,8.801
86.5999999999994,2.503,5.016,8.800
86.6999999999993,2.493,5.015,8.799
86.7999999999993,2.493,5.015,8.798
86.8999999999993,2.503,5.014,8.796
86.9999999999993,2.503,5.013,8.795
87.0999999999993,2.503,5.013,8.794
87.1999999999993,2.503,5.012,8.793
87.2999999999993,2.493,5.011,8.792
87.3999999999993,2.503,5.011,8.791
87.4999999999993,2.503,5.010,8.789
87.5999999999993,2.503,5.009,8.788
87.6999999999993,2.503,5.009,8.787
87.7999999999993,2.503,5.008,8.786
87.8999999999993,2.503,5.008,8.785
87.9999999999993,2.493,5.007,8.785
88.0999999999993,2.493,5.007,8.784
88.1999999999993,2.503,5.006,8.782
88.2999999999993,2.493,5.005,8.781
88.3999999999993,2.503,5.005,8.780
88.4999999999992,2.503,5.004,8.779
88.5999999999992,2.493,5.004,8.778
88.6999999999992,2.503,5.003,8.777
88.7999999999992,2.503,5.002,8.776
88.8999999999992,2.503,5.002,8.775
88.9999999999992,2.503,5.001,8.774
89.0999999999992,2.503,5.000,8.773
89.1999999999992,2.503,5.000,8.772
89.2999999999992,2.503,4.999,8.771
89.3999999999992,2.503,4.999,8.770
89.4999999999992,2.503,4.999,8.769
89.5999999999992,2.503,4.998,8.769
89.6999999999992,2.493,4.998,8.768
89.7999999999992,2.503,4.997,8.767
89.8999999999992,2.503,4.997,8.766
89.9999999999992,2.503,4.996,8.766
90.0999999999992,2.493,4.996,8.765
90.1999999999992,2.503,4.996,8.764
90.2999999999991,2.503,4.995,8.764
90.3999999999991,2.493,4.995,8.763
90.4999999999991,2.503,4.994,8.762
90.5999999999991,2.493,4.994,8.761
90.6999999999991,2.503,4.993,8.761
90.7999999999991,2.493,4.993,8.760
90.8999999999991,2.503,4.993,8.759
90.9999999999991,2.503,4.992,8.758
91.0999999999991,2.503,4.992,8.757
91.1999999999991,2.503,4.991,8.756
91.2999999999991,2.503,4.991,8.756
91.3999999999991,2.503,4.990,8.755
91.4999999999991,2.493,4.990,8.754
91.5999999999991,2.493,4.990,8.754
91.6999999999991,2.493,4.989,8.753
91.7999999999991,2.503,4.988,8.752
91.8999999999991,2.503,4.988,8.751
91.999999999999,2.503,4.987,8.750
92.099999999999,2.503,4.987,8.749
92.199999999999,2.493,4.987,8.748
92.299999999999,2.503,4.986,8.747
92.399999999999,2.493,4.986,8.747
92.499999999999,2.503,4.985,8.746
92.599999999999,2.503,4.985,8.745
92.699999999999,2.503,4.984,8.744
92.799999999999,2.503,4.984,8.743
92.899999999999,2.503,4.983,8.742
92.999999999999,2.503,4.983,8.742
93.099999999999,2.503,4.982,8.741
93.199999999999,2.493,4.982,8.740
93.299999999999,2.503,4.982,8.740
93.399999999999,2.503,4.981,8.739
93.499999999999,2.493,4.981,8.738
93.599999999999,2.493,4.980,8.738
93.699999999999,2.503,4.980,8.737
93.7999999999989,2.493,4.979,8.736
93.8999999999989,2.503,4.979,8.735
93.9999999999989,2.493,4.978,8.734
94.0999999999989,2.503,4.978,8.733
94.1999999999989,2.503,4.977,8.732
94.2999999999989,2.493,4.977,8.731
94.3999999999989,2.503,4.976,8.730
94.4999999999989,2.493,4.976,8.729
94.5999999999989,2.503,4.975,8.728
94.6999999999989,2.493,4.974,8.727
94.7999999999989,2.503,4.974,8.726
94.8999999999989,2.493,4.973,8.725
94.9999999999989,2.503,4.972,8.724
95.0999999999989,2.503,4.972,8.722
95.1999999999989,2.503,4.971,8.721
95.2999999999989,2.503,4.971,8.720
95.3999999999989,2.493,4.970,8.719
95.4999999999988,2.493,4.969,8.718
95.5999999999988,2.503,4.969,8.717
95.6999999999988,2.493,4.968,8.716
95.7999999999988,2.493,4.967,8.714
95.8999999999988,2.503,4.966,8.713
95.9999999999988,2.493,4.966,8.712
96.0999999999988,2.503,4.965,8.710
96.1999999999988,2.503,4.964,8.709
96.2999999999988,2.503,4.963,8.707
96.3999999999988,2.503,4.963,8.706
96.4999999999988,2.503,4.962,8.705
96.5999999999988,2.493,4.961,8.704
96.6999999999988,2.503,4.960,8.702
96.7999999999988,2.503,4.960,8.701
96.8999999999988,2.503,4.959,8.700
96.9999999999988,2.503,4.958,8.699
97.0999999999988,2.493,4.958,8.698
97.1999999999988,2.493,4.957,8.696
97.2999999999987,2.503,4.956,8.695
97.3999999999987,2.493,4.955,8.694
97.4999999999987,2.493,4.955,8.692
97.5999999999987,2.503,4.954,8.691
97.6999999999987,2.503,4.953,8.689
97.7999999999987,2.493,4.952,8.688
97.8999999999987,2.503,4.951,8.687
97.9999999999987,2.493,4.950,8.685
98.0999999999987,2.493,4.950,8.683
98.1999999999987,2.493,4.949,8.682
98.2999999999987,2.493,4.948,8.680
98.3999999999987,2.493,4.947,8.678
98.4999999999987,2.503,4.945,8.676
98.5999999999987,2.503,4.944,8.674
98.6999999999987,2.503,4.943,8.672
98.7999999999987,2.493,4.942,8.670
98.8999999999987,2.503,4.941,8.668
98.9999999999986,2.503,4.940,8.667
99.0999999999986,2.512,4.939,8.665
99.1999999999986,2.493,4.938,8.663
99.2999999999986,2.503,4.937,8.661
99.3999999999986,2.503,4.936,8.660
99.4999999999986,2.493,4.935,8.658
99.5999999999986,2.503,4.934,8.656
99.6999999999986,2.503,4.933,8.655
99.7999999999986,2.493,4.932,8.653
99.8999999999986,2.503,4.931,8.651
99.9999999999986,2.503,4.930,8.650
100.099999999999,2.493,4.929,8.648
100.199999999999,2.503,4.928,8.646
100.299999999999,2.503,4.927,8.645
100.399999999999,2.503,4.927,8.643
100.499999999999,2.503,4.926,8.641
100.599999999999,2.493,4.925,8.640
100.699999999999,2.493,4.924,8.638
100.799999999999,2.503,4.923,8.637
100.899999999999,2.503,4.922,8.635
100.999999999999,2.493,4.921,8.633
101.099999999999,2.493,4.920,8.632
101.199999999999,2.503,4.919,8.630
101.299999999999,2.493,4.918,8.628
101.399999999999,2.503,4.917,8.626
101.499999999999,2.493,4.916,8.624
101.599999999999,2.503,4.915,8.622
101.699999999998,2.503,4.914,8.620
101.799999999998,2.503,4.913,8.619
101.899999999998,2.503,4.912,8.617
101.999999999998,2.503,4.911,8.615
102.099999999998,2.503,4.910,8.613
102.199999999998,2.503,4.909,8.612
102.299999999998,2.493,4.908,8.610
102.399999999998,2.503,4.907,8.609
102.499999999998,2.503,4.906,8.607
102.599999999998,2.493,4.905,8.605
102.699999999998,2.493,4.904,8.604
102.799999999998,2.493,4.903,8.602
102.899999999998,2.503,4.902,8.600
102.999999999998,2.512,4.901,8.598
103.099999999998,2.503,4.900,8.597
103.199999999998,2.503,4.899,8.595
103.299999999998,2.503,4.898,8.594
103.399999999998,2.503,4.898,8.592
103.499999999998,2.503,4.897,8.591
103.599999999998,2.503,4.896,8.589
103.699999999998,2.493,4.895,8.588
103.799999999998,2.503,4.894,8.587
103.899999999998,2.503,4.894,8.585
103.999999999998,2.493,4.893,8.584
104.099999999998,2.503,4.892,8.583
104.199999999998,2.503,4.891,8.581
104.299999999998,2.503,4.891,8.580
104.399999999998,2.503,4.890,8.579
104.499999999998,2.493,4.889,8.578
104.599999999998,2.503,4.888,8.576
104.699999999998,2.503,4.888,8.575
104.799999999998,2.503,4.887,8.574
104.899999999998,2.503,4.886,8.573
104.999999999998,2.503,4.886,8.572
105.099999999998,2.493,4.885,8.571
105.199999999998,2.493,4.885,8.569
105.299999999998,2.493,4.884,8.568
105.399999999998,2.493,4.883,8.567
105.499999999998,2.503,4.882,8.565
105.599999999998,2.503,4.881,8.564
105.699999999998,2.503,4.881,8.562
105.799999999998,2.503,4.880,8.561
105.899999999998,2.503,4.879,8.560
105.999999999998,2.503,4.878,8.559
106.099999999998,2.493,4.878,8.557
106.199999999998,2.503,4.877,8.556
106.299999999998,2.503,4.876,8.555
106.399999999998,2.503,4.876,8.554
106.499999999998,2.493,4.875,8.553
106.599999999998,2.503,4.874,8.551
106.699999999998,2.503,4.874,8.550
106.799999999998,2.503,4.873,8.549
106.899999999998,2.503,4.872,8.548
106.999999999998,2.493,4.872,8.547
107.099999999998,2.503,4.871,8.546
107.199999999998,2.503,4.870,8.545
107.299999999998,2.493,4.870,8.543
107.399999999998,2.493,4.869,8.542
107.499999999998,2.493,4.868,8.541
107.599999999998,2.503,4.868,8.540
107.699999999998,2.503,4.867,8.538
107.799999999998,2.493,4.866,8.537
107.899999999998,2.503,4.865,8.536
107.999999999998,2.493,4.865,8.534
108.099999999998,2.503,4.864,8.533
108.199999999998,2.503,4.863,8.531
108.299999999998,2.503,4.862,8.530
108.399999999998,2.503,4.861,8.529
108.499999999998,2.493,4.861,8.527
108.599999999998,2.503,4.860,8.526
108.699999999998,2.493,4.859,8.525
108.799999999998,2.503,4.858,8.523
108.899999999998,2.493,4.858,8.522
108.999999999998,2.503,4.857,8.520
109.099999999998,2.503,4.856,8.519
109.199999999998,2.493,4.855,8.518
109.299999999998,2.503,4.854,8.516
109.399999999998,2.503,4.853,8.515
109.499999999998,2.503,4.853,8.513
109.599999999998,2.493,4.852,8.512
109.699999999998,2.503,4.851,8.511
109.799999999998,2.493,4.850,8.509
109.899999999998,2.503,4.849,8.508
109.999999999998,2.503,4.849,8.506
110.099999999998,2.503,4.848,8.505
110.199999999998,2.503,4.847,8.504
110.299999999998,2.503,4.846,8.502
110.399999999998,2.503,4.846,8.501
110.499999999998,2.493,4.845,8.500
110.599999999998,2.493,4.844,8.499
110.699999999998,2.503,4.843,8.497
110.799999999998,2.503,4.843,8.496
110.899999999998,2.493,4.842,8.494
110.999999999998,2.503,4.841,8.493
111.099999999998,2.503,4.840,8.492
111.199999999998,2.503,4.840,8.490
111.299999999998,2.493,4.839,8.489
111.399999999998,2.503,4.838,8.488
111.499999999998,2.493,4.837,8.486
111.599999999998,2.493,4.836,8.485
111.699999999998,2.503,4.836,8.483
111.799999999998,2.493,4.835,8.482
111.899999999998,2.493,4.834,8.480
111.999999999998,2.503,4.833,8.479
112.099999999998,2.493,4.832,8.477
112.199999999998,2.493,4.831,8.475
112.299999999998,2.503,4.830,8.473
112.399999999998,2.503,4.829,8.472
112.499999999998,2.503,4.828,8.470
112.599999999998,2.503,4.827,8.468
112.699999999998,2.503,4.826,8.466
112.799999999998,2.503,4.825,8.465
112.899999999998,2.493,4.824,8.463
112.999999999998,2.503,4.823,8.462
113.099999999998,2.503,4.822,8.460
113.199999999998,2.493,4.821,8.459
113.299999999998,2.503,4.820,8.457
113.399999999998,2.493,4.819,8.455
113.499999999998,2.503,4.819,8.454
113.599999999998,2.503,4.818,8.452
113.699999999998,2.503,4.817,8.450
113.799999999998,2.493,4.816,8.449
113.899999999998,2.493,4.815,8.447
113.999999999998,2.503,4.814,8.445
114.099999999998,2.503,4.813,8.444
114.199999999998,2.503,4.812,8.442
114.299999999998,2.503,4.811,8.440
114.399999999998,2.503,4.810,8.439
114.499999999998,2.503,4.809,8.437
114.599999999998,2.503,4.808,8.436
114.699999999998,2.503,4.808,8.434
114.799999999998,2.503,4.807,8.433
114.899999999998,2.493,4.806,8.432
114.999999999998,2.503,4.805,8.430
115.099999999998,2.503,4.805,8.429
115.199999999998,2.503,4.804,8.428
115.299999999998,2.503,4.803,8.427
115.399999999998,2.503,4.803,8.425
115.499999999998,2.503,4.802,8.424
115.599999999998,2.503,4.801,8.423
115.699999999998,2.503,4.801,8.422
115.799999999998,2.493,4.800,8.421
115.899999999998,2.493,4.800,8.420
115.999999999998,2.493,4.799,8.419
116.099999999998,2.503,4.798,8.418
116.199999999998,2.503,4.797,8.416
116.299999999998,2.493,4.797,8.415
116.399999999998,2.503,4.796,8.414
116.499999999998,2.493,4.795,8.413
116.599999999998,2.503,4.794,8.411
116.699999999998,2.503,4.794,8.410
116.799999999998,2.493,4.793,8.409
116.899999999998,2.503,4.792,8.407
116.999999999998,2.503,4.791,8.406
117.099999999998,2.503,4.791,8.405
117.199999999998,2.503,4.790,8.403
117.299999999998,2.503,4.789,8.402
117.399999999998,2.503,4.789,8.401
117.499999999998,2.503,4.788,8.400
117.599999999998,2.503,4.787,8.399
117.699999999998,2.503,4.787,8.398
117.799999999998,2.503,4.786,8.397
117.899999999998,2.503,4.786,8.396
117.999999999998,2.503,4.785,8.395
118.099999999998,2.503,4.785,8.395
118.199999999998,2.503,4.785,8.394
118.299999999998,2.503,4.784,8.393
118.399999999998,2.503,4.784,8.393
118.499999999998,2.503,4.783,8.392
118.599999999998,2.503,4.783,8.391
118.699999999998,2.503,4.783,8.391
118.799999999998,2.503,4.783,8.391
118.899999999998,2.503,4.782,8.390
118.999999999998,2.493,4.782,8.390
119.099999999998,2.493,4.782,8.389
119.199999999998,2.503,4.782,8.389
119.299999999997,2.503,4.781,8.388
119.399999999997,2.503,4.781,8.388
119.499999999997,2.503,4.781,8.387
119.599999999997,2.503,4.781,8.387
119.699999999997,2.493,4.780,8.387
119.799999999997,2.493,4.780,8.386
119.899999999997,2.503,4.780,8.386
119.999999999997,2.503,4.779,8.385
120.099999999997,2.503,4.779,8.385
120.199999999997,2.503,4.779,8.384
120.299999999997,2.503,4.779,8.384
120.399999999997,2.503,4.779,8.383
120.499999999997,2.503,4.778,8.383
120.599999999997,2.493,4.778,8.383
120.699999999997,2.493,4.778,8.382
120.799999999997,2.503,4.778,8.382
120.899999999997,2.503,4.777,8.381
120.999999999997,2.503,4.777,8.381
121.099999999997,2.503,4.777,8.381
121.199999999997,2.503,4.777,8.380
121.299999999997,2.493,4.777,8.380
121.399999999997,2.493,4.776,8.380
121.499999999997,2.503,4.776,8.379
121.599999999997,2.503,4.776,8.379
121.699999999997,2.493,4.776,8.378
121.799999999997,2.503,4.775,8.378
121.899999999997,2.503,4.775,8.377
121.999999999997,2.503,4.775,8.377
122.099999999997,2.503,4.775,8.377
122.199999999997,2.503,4.774,8.376
122.299999999997,2.503,4.774,8.376
122.399999999997,2.503,4.774,8.376
122.499999999997,2.503,4.774,8.376
122.599999999997,2.503,4.774,8.375
122.699999999997,2.503,4.774,8.375
122.799999999997,2.503,4.774,8.375
122.899999999997,2.503,4.774,8.375
122.999999999997,2.503,4.774,8.375
123.099999999997,2.503,4.774,8.375
123.199999999997,2.503,4.774,8.375
123.299999999997,2.503,4.774,8.376
123.399999999997,2.503,4.774,8.376
123.499999999997,2.493,4.774,8.376
123.599999999997,2.503,4.774,8.376
123.699999999997,2.503,4.774,8.376
123.799999999997,2.503,4.775,8.376
123.899999999997,2.493,4.775,8.377
123.999999999997,2.503,4.775,8.377
124.099999999997,2.503,4.775,8.377
124.199999999997,2.503,4.775,8.377
124.299999999997,2.503,4.775,8.377
124.399999999997,2.493,4.775,8.378
124.499999999997,2.493,4.775,8.378
124.599999999997,2.503,4.775,8.378
124.699999999997,2.493,4.775,8.378
124.799999999997,2.493,4.775,8.378
124.899999999997,2.493,4.775,8.378
124.999999999997,2.503,4.775,8.378
125.099999999997,2.493,4.775,8.377
125.199999999997,2.503,4.775,8.377
125.299999999997,2.503,4.775,8.377
125.399999999997,2.503,4.775,8.376
125.499999999997,2.503,4.774,8.376
125.599999999997,2.503,4.774,8.376
125.699999999997,2.503,4.774,8.376
125.799999999997,2.503,4.774,8.376
125.899999999997,2.503,4.774,8.376
125.999999999997,2.503,4.774,8.376
126.099999999997,2.503,4.774,8.376
126.199999999997,2.503,4.774,8.376
126.299999999997,2.493,4.774,8.376
126.399999999997,2.493,4.774,8.376
126.499999999997,2.503,4.774,8.376
126.599999999997,2.503,4.774,8.376
126.699999999997,2.503,4.774,8.376
126.799999999997,2.493,4.774,8.376
126.899999999997,2.503,4.774,8.376
126.999999999997,2.503,4.774,8.376
127.099999999997,2.503,4.774,8.376
127.199999999997,2.503,4.774,8.376
127.299999999997,2.493,4.774,8.376
127.399999999997,2.503,4.774,8.376
127.499999999997,2.493,4.774,8.376
127.599999999997,2.493,4.774,8.376
127.699999999997,2.503,4.774,8.375
127.799999999997,2.503,4.774,8.375
127.899999999997,2.503,4.774,8.375
127.999999999997,2.503,4.774,8.375
128.099999999997,2.503,4.774,8.375
128.199999999997,2.503,4.774,8.375
128.299999999997,2.503,4.774,8.375
128.399999999997,2.493,4.774,8.375
128.499999999997,2.503,4.774,8.375
128.599999999997,2.503,4.774,8.375
128.699999999997,2.503,4.774,8.375
128.799999999997,2.503,4.774,8.375
128.899999999997,2.503,4.774,8.375
128.999999999997,2.503,4.774,8.375
129.099999999997,2.503,4.774,8.375
129.199999999997,2.503,4.774,8.376
129.299999999997,2.493,4.774,8.376
129.399999999997,2.503,4.774,8.376
129.499999999997,2.503,4.774,8.376
129.599999999997,2.503,4.775,8.377
129.699999999997,2.503,4.775,8.377
129.799999999997,2.503,4.775,8.377
129.899999999997,2.503,4.775,8.378
129.999999999997,2.503,4.775,8.378
130.099999999997,2.503,4.776,8.378
130.199999999997,2.503,4.776,8.379
130.299999999997,2.493,4.776,8.379
130.399999999997,2.503,4.777,8.380
130.499999999997,2.493,4.777,8.380
130.599999999997,2.503,4.777,8.381
130.699999999997,2.503,4.777,8.381
130.799999999997,2.493,4.777,8.381
130.899999999997,2.503,4.778,8.382
130.999999999997,2.503,4.778,8.382
131.099999999997,2.503,4.778,8.382
131.199999999997,2.503,4.778,8.383
131.299999999997,2.503,4.778,8.383
131.399999999997,2.503,4.779,8.384
131.499999999997,2.503,4.779,8.384
131.599999999997,2.493,4.779,8.385
131.699999999997,2.503,4.780,8.385
131.799999999997,2.493,4.780,8.386
131.899999999997,2.493,4.780,8.386
131.999999999997,2.503,4.780,8.386
132.099999999997,2.503,4.780,8.387
132.199999999997,2.503,4.781,8.387
132.299999999997,2.493,4.781,8.387
132.399999999997,2.503,4.781,8.388
132.499999999997,2.503,4.781,8.388
132.599999999997,2.503,4.781,8.388
132.699999999997,2.493,4.781,8.389
132.799999999997,2.493,4.782,8.389
132.899999999997,2.503,4.782,8.389
132.999999999997,2.493,4.782,8.389
133.099999999997,2.503,4.782,8.389
133.199999999997,2.503,4.782,8.389
133.299999999997,2.503,4.782,8.389
133.399999999997,2.503,4.782,8.389
133.499999999997,2.503,4.782,8.390
133.599999999997,2.493,4.782,8.390
133.699999999997,2.503,4.782,8.390
133.799999999997,2.503,4.782,8.390
133.899999999997,2.503,4.783,8.390
133.999999999997,2.503,4.783,8.391
134.099999999997,2.503,4.783,8.391
134.199999999997,2.503,4.783,8.391
134.299999999997,2.503,4.783,8.392
134.399999999997,2.503,4.783,8.392
134.499999999997,2.503,4.784,8.393
134.599999999997,2.503,4.784,8.393
134.699999999997,2.493,4.784,8.394
134.799999999997,2.493,4.785,8.394
134.899999999997,2.503,4.785,8.394
134.999999999997,2.503,4.785,8.395
135.099999999997,2.503,4.785,8.395
135.199999999997,2.503,4.785,8.395
135.299999999997,2.503,4.786,8.396
135.399999999997,2.493,4.786,8.396
135.499999999997,2.503,4.786,8.397
135.599999999997,2.503,4.786,8.397
135.699999999997,2.503,4.787,8.398
135.799999999997,2.503,4.787,8.398
135.899999999997,2.503,4.787,8.399
135.999999999997,2.503,4.788,8.399
136.099999999997,2.493,4.788,8.400
136.199999999997,2.503,4.788,8.400
136.299999999997,2.503,4.788,8.401
136.399999999997,2.503,4.789,8.401
136.499999999997,2.503,4.789,8.402
136.599999999997,2.493,4.790,8.403
136.699999999997,2.503,4.790,8.403
136.799999999997,2.503,4.790,8.404
136.899999999997,2.503,4.790,8.404
136.999999999997,2.503,4.791,8.405
137.099999999996,2.503,4.791,8.406
137.199999999996,2.503,4.792,8.406
137.299999999996,2.493,4.792,8.407
137.399999999996,2.503,4.792,8.408
137.499999999996,2.503,4.793,8.408
137.599999999996,2.493,4.793,8.409
137.699999999996,2.503,4.794,8.410
137.799999999996,2.503,4.794,8.410
137.899999999996,2.493,4.794,8.411
137.999999999996,2.493,4.795,8.412
138.099999999996,2.493,4.795,8.412
138.199999999996,2.503,4.795,8.412
138.299999999996,2.493,4.795,8.413
138.399999999996,2.503,4.795,8.413
138.499999999996,2.503,4.795,8.413
138.599999999996,2.493,4.796,8.413
138.699999999996,2.493,4.796,8.413
138.799999999996,2.493,4.796,8.413
138.899999999996,2.503,4.796,8.413
138.999999999996,2.503,4.796,8.413
139.099999999996,2.493,4.796,8.413
139.199999999996,2.493,4.796,8.413
139.299999999996,2.503,4.795,8.413
139.399999999996,2.503,4.795,8.413
139.499999999996,2.503,4.795,8.413
139.599999999996,2.493,4.795,8.412
139.699999999996,2.503,4.795,8.412
139.799999999996,2.503,4.795,8.412
139.899999999996,2.493,4.795,8.412
139.999999999996,2.503,4.795,8.412
140.099999999996,2.503,4.795,8.411
140.199999999996,2.493,4.794,8.411
140.299999999996,2.503,4.794,8.411
140.399999999996,2.503,4.794,8.411
140.499999999996,2.503,4.794,8.411
140.599999999996,2.493,4.794,8.410
140.699999999996,2.493,4.794,8.410
140.799999999996,2.503,4.794,8.410
140.899999999996,2.503,4.793,8.409
140.999999999996,2.493,4.793,8.409
141.099999999996,2.503,4.793,8.409
141.199999999996,2.503,4.793,8.408
141.299999999996,2.493,4.792,8.408
141.399999999996,2.503,4.792,8.407
141.499999999996,2.503,4.792,8.407
141.599999999996,2.493,4.792,8.407
141.699999999996,2.503,4.792,8.406
141.799999999996,2.503,4.791,8.406
141.899999999996,2.493,4.791,8.405
141.999999999996,2.503,4.791,8.405
142.099999999996,2.493,4.791,8.404
142.199999999996,2.493,4.790,8.404
142.299999999996,2.493,4.790,8.403
142.399999999996,2.503,4.789,8.402
142.499999999996,2.503,4.789,8.402
142.599999999996,2.493,4.788,8.401
142.699999999996,2.503,4.788,8.400
142.799999999996,2.503,4.788,8.399
142.899999999996,2.503,4.787,8.398
142.999999999996,2.503,4.787,8.398
143.099999999996,2.503,4.786,8.397
143.199999999996,2.503,4.786,8.397
143.299999999996,2.503,4.786,8.396
143.399999999996,2.503,4.785,8.396
143.499999999996,2.503,4.785,8.395
143.599999999996,2.503,4.785,8.395
143.699999999996,2.503,4.785,8.394
143.799999999996,2.503,4.785,8.394
143.899999999996,2.493,4.784,8.394
143.999999999996,2.503,4.784,8.393
144.099999999996,2.493,4.784,8.393
144.199999999996,2.493,4.784,8.393
144.299999999996,2.503,4.783,8.392
144.399999999996,2.503,4.783,8.391
144.499999999996,2.503,4.783,8.391
144.599999999996,2.503,4.783,8.391
144.699999999996,2.503,4.782,8.390
144.799999999996,2.503,4.782,8.390
144.899999999996,2.503,4.782,8.390
144.999999999996,2.503,4.782,8.389
145.099999999996,2.503,4.782,8.389
145.199999999996,2.503,4.782,8.389
145.299999999996,2.503,4.782,8.389
145.399999999996,2.503,4.782,8.389
145.499999999996,2.503,4.782,8.389
145.599999999996,2.503,4.782,8.389
145.699999999996,2.503,4.782,8.389
145.799999999996,2.503,4.782,8.389
145.899999999996,2.503,4.782,8.389
145.999999999996,2.503,4.782,8.389
146.099999999996,2.503,4.782,8.390
146.199999999996,2.503,4.782,8.390
146.299999999996,2.503,4.782,8.390
146.399999999996,2.503,4.783,8.391
146.499999999996,2.503,4.783,8.391
146.599999999996,2.503,4.783,8.391
146.699999999996,2.503,4.783,8.392
146.799999999996,2.503,4.784,8.392
146.899999999996,2.503,4.784,8.393
146.999999999996,2.493,4.784,8.394
147.099999999996,2.493,4.785,8.394
147.199999999996,2.503,4.785,8.394
147.299999999996,2.503,4.785,8.395
147.399999999996,2.493,4.785,8.395
147.499999999996,2.503,4.786,8.396
147.599999999996,2.503,4.786,8.396
147.699999999996,2.493,4.786,8.396
147.799999999996,2.503,4.786,8.397
147.899999999996,2.503,4.786,8.397
147.999999999996,2.493,4.786,8.397
148.099999999996,2.503,4.787,8.398
148.199999999996,2.503,4.787,8.398
148.299999999996,2.503,4.787,8.398
148.399999999996,2.503,4.787,8.399
148.499999999996,2.503,4.787,8.399
148.599999999996,2.503,4.788,8.399
148.699999999996,2.503,4.788,8.400
148.799999999996,2.503,4.788,8.400
148.899999999996,2.503,4.789,8.401
148.999999999996,2.503,4.789,8.402
149.099999999996,2.503,4.789,8.402
149.199999999996,2.503,4.790,8.403
149.299999999996,2.503,4.790,8.404
149.399999999996,2.493,4.790,8.404
149.499999999996,2.503,4.791,8.405
149.599999999996,2.503,4.791,8.406
149.699999999996,2.503,4.792,8.406
149.799999999996,2.503,4.792,8.407
149.899999999996,2.503,4.793,8.408
149.999999999996,2.503,4.793,8.409
150.099999999996,2.503,4.793,8.410
150.199999999996,2.503,4.794,8.410
150.299999999996,2.503,4.795,8.411
150.399999999996,2.503,4.795,8.412
150.499999999996,2.493,4.796,8.413
150.599999999996,2.503,4.796,8.414
150.699999999996,2.493,4.797,8.415
150.799999999996,2.493,4.797,8.416
150.899999999996,2.503,4.798,8.417
150.999999999996,2.493,4.798,8.417
151.099999999996,2.503,4.798,8.418
151.199999999996,2.503,4.799,8.419
151.299999999996,2.503,4.799,8.419
151.399999999996,2.503,4.799,8.420
151.499999999996,2.503,4.800,8.421
151.599999999996,2.503,4.800,8.421
151.699999999996,2.503,4.801,8.422
151.799999999996,2.503,4.801,8.423
151.899999999996,2.503,4.802,8.424
151.999999999996,2.493,4.802,8.425
152.099999999996,2.503,4.803,8.426
152.199999999996,2.503,4.803,8.427
152.299999999996,2.503,4.804,8.427
152.399999999996,2.503,4.804,8.428
152.499999999996,2.503,4.805,8.429
152.599999999996,2.493,4.805,8.430
152.699999999996,2.503,4.806,8.431
152.799999999996,2.503,4.806,8.432
152.899999999996,2.493,4.807,8.433
152.999999999996,2.503,4.807,8.434
153.099999999996,2.493,4.808,8.435
153.199999999996,2.503,4.808,8.435
153.299999999996,2.503,4.809,8.436
153.399999999996,2.503,4.809,8.437
153.499999999996,2.503,4.810,8.438
153.599999999996,2.493,4.810,8.439
153.699999999996,2.503,4.810,8.439
153.799999999996,2.503,4.811,8.440
153.899999999996,2.503,4.811,8.441
153.999999999996,2.503,4.812,8.442
154.099999999996,2.503,4.812,8.443
154.199999999996,2.503,4.813,8.444
154.299999999996,2.493,4.813,8.445
154.399999999996,2.493,4.814,8.445
154.499999999996,2.493,4.814,8.446
154.599999999996,2.503,4.815,8.447
